token_id	token	etiqueta_H1	etiqueta_H2
23405	 	O	O
23406	up	O	O
23407	 and 	O	O
23408	sai	O	O
23409	d	O	O
23410	, 	O	O
23411	very 	O	O
23412	g	O	O
23413	ra	O	O
23414	v	O	O
23415	e	O	O
23416	ly	O	O
23417	, “	O	O
23418	I	B-ENT	O
23419	\nth	O	O
23420	ink	O	O
23421	, 	O	O
23422	you 	O	O
23423	ough	O	O
23424	t	O	O
23425	 to	O	O
23426	 t	O	O
23427	e	O	O
23428	ll 	O	O
23429	me 	O	O
23430	wh	O	O
23431	o 	O	O
23432	_	O	O
23433	you	O	O
23434	_	O	O
23435	 a	O	O
23436	re	O	O
23437	, 	O	O
23438	f	O	O
23439	ir	O	O
23440	st	O	O
23441	.”\n\n“	O	O
23442	W	B-ENT	O
23443	h	O	O
23444	y	O	O
23445	?”	O	O
23446	 sai	O	O
23447	d the 	O	O
23448	C	B-ENT	O
23449	at	O	O
23450	er	O	O
23451	p	O	O
23452	ill	O	O
23453	ar	O	O
23454	.\n\n	O	O
23455	H	O	O
23456	ere 	O	O
23457	was	O	O
23458	 an	O	O
23459	o	O	O
23460	ther	O	O
23461	 	O	O
23462	p	O	O
23463	u	O	O
23464	z	O	O
23465	z	O	O
23466	l	O	O
23467	ing 	O	O
23468	qu	O	O
23469	es	O	O
23470	ti	O	O
23471	on	O	O
23472	;	O	O
23473	 and	O	O
23474	 as 	O	O
23475	Alice 	O	O
23476	c	O	O
23477	ould 	O	O
23478	no	O	O
23479	t	O	O
23480	 th	O	O
23481	ink	O	O
23482	 	O	O
23483	of	O	O
23484	 an	O	O
23485	y	O	O
23486	\n	O	O
23487	g	O	O
23488	oo	O	O
23489	d 	O	O
23490	rea	O	O
23491	s	O	O
23492	on	O	O
23493	, and	O	O
23494	 as	O	O
23495	 the 	O	O
23496	C	B-ENT	O
23497	at	O	O
23498	er	O	O
23499	p	O	O
23500	ill	O	O
23501	ar	O	O
23502	 s	O	O
23503	ee	O	O
23504	m	O	O
23505	ed	O	O
23506	 to 	O	O
23507	be 	O	O
23508	in	O	O
23509	 a 	O	O
23510	_	O	O
23511	ver	O	O
23512	y	O	O
23513	_ 	O	O
23514	un	O	O
23515	p	O	O
23516	l	O	O
23517	ea	O	O
23518	s	O	O
23519	an	O	O
23520	t	O	O
23521	\n	O	O
23522	st	O	O
23523	at	O	O
23524	e 	O	O
23525	of 	O	O
23526	m	O	O
23527	in	O	O
23528	d	O	O
23529	,	O	O
23530	 she 	O	O
23531	t	O	O
23532	ur	O	O
23533	n	O	O
23534	ed	O	O
23535	 a	O	O
23536	wa	O	O
23537	y	O	O
23538	.\n\n“	O	O
23539	C	B-ENT	O
23540	ome 	O	O
23541	b	O	O
23542	a	O	O
23543	ck	O	O
23544	!”	O	O
23545	 the 	O	O
23546	C	B-ENT	O
23547	at	O	O
23548	er	O	O
23549	p	O	O
23550	ill	O	O
23551	ar	O	O
23552	 	O	O
23553	ca	O	O
23554	ll	O	O
23555	ed	O	O
23556	 a	O	O
23557	f	O	O
23558	ter	O	O
23559	 	O	O
23560	her	O	O
23561	. “	O	O
23562	I’	O	O
23563	ve 	O	O
23564	s	O	O
23565	om	O	O
23566	e	O	O
23567	th	O	O
23568	ing	O	O
23569	\n	O	O
23570	im	O	O
23571	p	O	O
23572	or	O	O
23573	t	O	O
23574	an	O	O
23575	t	O	O
23576	 to	O	O
23577	 s	O	O
23578	ay	O	O
23579	!”	O	O
23580	\n\n	O	O
23581	T	O	O
23582	h	O	O
23583	is	O	O
23584	 s	O	O
23585	oun	O	O
23586	d	O	O
23587	ed 	O	O
23588	p	O	O
23589	r	O	O
23590	om	O	O
23591	is	O	O
23592	ing	O	O
23593	, 	O	O
23594	c	O	O
23595	er	O	O
23596	t	O	O
23597	a	O	O
23598	in	O	O
23599	ly	O	O
23600	:	O	O
23601	 	O	O
23602	Alice 	O	O
23603	t	O	O
23604	ur	O	O
23605	n	O	O
23606	ed	O	O
23607	 and 	O	O
23608	ca	O	O
23609	me 	O	O
23610	b	O	O
23611	a	O	O
23612	ck	O	O
23613	 a	O	O
23614	gain	O	O
23615	.\n\n“	O	O
23616	K	B-ENT	O
23617	ee	O	O
23618	p	O	O
23619	 	O	O
23620	you	O	O
23621	r	O	O
23622	 t	O	O
23623	e	O	O
23624	m	O	O
23625	p	O	O
23626	er	O	O
23627	,” said the 	O	O
23628	C	B-ENT	O
23629	at	O	O
23630	er	O	O
23631	p	O	O
23632	ill	O	O
23633	ar	O	O
23634	.\n\n“	O	O
23635	I	B-ENT	O
23636	s	O	O
23637	 th	O	O
23638	at	O	O
23639	 all	O	O
23640	?”	O	O
23641	 sai	O	O
23642	d 	O	O
23643	Alice	B-ENT	B-ENT
23644	,	O	O
23645	 s	O	O
23646	wa	O	O
23647	ll	O	O
23648	ow	O	O
23649	ing 	O	O
23650	down	O	O
23651	 	O	O
23652	her	O	O
23653	 an	O	O
23654	g	O	O
23655	er	O	O
23656	 as 	O	O
23657	w	O	O
23658	e	O	O
23659	ll	O	O
23660	 as	O	O
23661	 sh	O	O
23662	e\n	O	O
23663	c	O	O
23664	oul	O	O
23665	d	O	O
23666	.\n\n“	O	O
23667	N	B-ENT	O
23668	o	O	O
23669	,” said the 	O	O
23670	C	B-ENT	O
23671	at	O	O
23672	er	O	O
23673	p	O	O
23674	ill	O	O
23675	ar	O	O
23676	.\n\n	O	O
23677	Alice 	O	O
23678	th	O	O
23679	ough	O	O
23680	t 	O	O
23681	she 	O	O
23682	m	O	O
23683	i	O	O
23684	gh	O	O
23685	t	O	O
23686	 as 	O	O
23687	w	O	O
23688	e	O	O
23689	ll 	O	O
23690	wa	O	O
23691	it	O	O
23692	,	O	O
23693	 as	O	O
23694	 she 	O	O
23695	had 	O	O
23696	no	O	O
23697	th	O	O
23698	ing 	O	O
23699	el	O	O
23700	se 	O	O
23701	to 	O	O
23702	do	O	O
23703	,\n	O	O
23704	and 	O	O
23705	p	O	O
23706	er	O	O
23707	ha	O	O
23708	p	O	O
23709	s	O	O
23710	 a	O	O
23711	f	O	O
23712	ter	O	O
23713	 a	O	O
23714	ll 	O	O
23715	it 	O	O
23716	m	O	O
23717	i	O	O
23718	gh	O	O
23719	t	O	O
23720	 t	O	O
23721	e	O	O
23722	ll 	O	O
23723	her	O	O
23724	 s	O	O
23725	om	O	O
23726	e	O	O
23727	th	O	O
23728	ing 	O	O
23729	w	O	O
23730	or	O	O
23731	th	O	O
23732	 	O	O
23733	h	O	O
23734	ear	O	O
23735	ing	O	O
23736	. 	O	O
23737	F	B-ENT	O
23738	or	O	O
23739	\n	O	O
23740	s	O	O
23741	ome 	O	O
23742	m	O	O
23743	in	O	O
23744	ut	O	O
23745	es 	O	O
23746	it 	O	O
23747	p	O	O
23748	u	O	O
23749	f	O	O
23750	f	O	O
23751	ed	O	O
23752	 a	O	O
23753	wa	O	O
23754	y 	O	O
23755	with	O	O
23756	out 	O	O
23757	s	O	O
23758	p	O	O
23759	ea	O	O
23760	k	O	O
23761	ing	O	O
23762	, 	O	O
23763	bu	O	O
23764	t	O	O
23765	 a	O	O
23766	t 	O	O
23767	la	O	O
23768	s	O	O
23769	t 	O	O
23770	it 	O	O
23771	un	O	O
23772	f	O	O
23773	ol	O	O
23774	d	O	O
23775	ed	O	O
23776	\n	O	O
23777	it	O	O
23778	s	O	O
23779	 a	O	O
23780	r	O	O
23781	m	O	O
23782	s	O	O
23783	,	O	O
23784	 t	O	O
23785	ook	O	O
23786	 the 	O	O
23787	h	O	O
23788	ook	O	O
23789	a	O	O
23790	h	O	O
23791	 	O	O
23792	out 	O	O
23793	of 	O	O
23794	it	O	O
23795	s 	O	O
23796	m	O	O
23797	ou	O	O
23798	th	O	O
23799	 a	O	O
23800	gain	O	O
23801	, and 	O	O
23802	sai	O	O
23803	d	O	O
23804	, “	O	O
23805	S	B-ENT	O
23806	o 	O	O
23807	you	O	O
23808	\nth	O	O
23809	ink	O	O
23810	 	O	O
23811	you	O	O
23812	’	O	O
23813	r	O	O
23814	e 	O	O
23815	c	O	O
23816	han	O	O
23817	g	O	O
23818	ed	O	O
23819	, 	O	O
23820	d	O	O
23821	o 	O	O
23822	you	O	O
23823	?	O	O
23824	”\n\n“	O	O
23825	I’	O	O
23826	m	O	O
23827	 a	O	O
23828	f	O	O
23829	r	O	O
23830	ai	O	O
23831	d 	O	O
23832	I	B-ENT	O
23833	 a	O	O
23834	m	O	O
23835	,	O	O
23836	 s	O	O
23837	ir	O	O
23838	,” sai	O	O
23839	d 	O	O
23840	Alice	B-ENT	B-ENT
23841	;	O	O
23842	 “	O	O
23843	I 	O	O
23844	c	O	O
23845	an	O	O
23846	’t 	O	O
23847	re	O	O
23848	m	O	O
23849	e	O	O
23850	m	O	O
23851	b	O	O
23852	er	O	O
23853	 th	O	O
23854	ing	O	O
23855	s	O	O
23856	 as 	O	O
23857	I	B-ENT	O
23858	\n	O	O
23859	us	O	O
23860	ed	O	O
23861	—	O	O
23862	and 	O	O
23863	I 	O	O
23864	d	O	O
23865	on	O	O
23866	’t 	O	O
23867	k	O	O
23868	ee	O	O
23869	p	O	O
23870	 the 	O	O
23871	s	O	O
23872	a	O	O
23873	me 	O	O
23874	s	O	O
23875	i	O	O
23876	z	O	O
23877	e 	O	O
23878	for	O	O
23879	 t	O	O
23880	en 	O	O
23881	m	O	O
23882	in	O	O
23883	ut	O	O
23884	es	O	O
23885	 to	O	O
23886	ge	O	O
23887	ther	O	O
23888	!”	O	O
23889	\n\n“	O	O
23890	C	B-ENT	O
23891	an	O	O
23892	’t 	O	O
23893	re	O	O
23894	m	O	O
23895	e	O	O
23896	m	O	O
23897	b	O	O
23898	er	O	O
23899	 	O	O
23900	_	O	O
23901	w	O	O
23902	hat	O	O
23903	_	O	O
23904	 th	O	O
23905	ing	O	O
23906	s	O	O
23907	?”	O	O
23908	 sai	O	O
23909	d the 	O	O
23910	C	B-ENT	O
23911	at	O	O
23912	er	O	O
23913	p	O	O
23914	ill	O	O
23915	ar	O	O
23916	.\n\n“	O	O
23917	W	B-ENT	O
23918	e	O	O
23919	ll	O	O
23920	, 	O	O
23921	I’	O	O
23922	ve 	O	O
23923	t	O	O
23924	ri	O	O
23925	ed	O	O
23926	 to	O	O
23927	 s	O	O
23928	a	O	O
23929	y 	O	O
23930	“	O	O
23931	H	B-ENT	O
23932	ow	O	O
23933	 	O	O
23934	do	O	O
23935	th	O	O
23936	 the 	O	O
23937	little 	O	O
23938	b	O	O
23939	us	O	O
23940	y 	O	O
23941	be	O	O
23942	e	O	O
23943	,”	O	O
23944	 	O	O
23945	but 	O	O
23946	it	O	O
23947	 all	O	O
23948	\n	O	O
23949	ca	O	O
23950	me 	O	O
23951	di	O	O
23952	f	O	O
23953	f	O	O
23954	er	O	O
23955	ent	O	O
23956	!”	O	O
23957	 	O	O
23958	Alice 	O	O
23959	re	O	O
23960	p	O	O
23961	li	O	O
23962	ed 	O	O
23963	in	O	O
23964	 a 	O	O
23965	very 	O	O
23966	m	O	O
23967	el	O	O
23968	an	O	O
23969	ch	O	O
23970	o	O	O
23971	ly 	O	O
23972	v	O	O
23973	o	O	O
23974	i	O	O
23975	ce	O	O
23976	.\n\n“	O	O
23977	R	B-ENT	O
23978	e	O	O
23979	p	O	O
23980	ea	O	O
23981	t	O	O
23982	, 	O	O
23983	‘	O	O
23984	_	O	O
23985	Y	B-ENT	O
23986	ou	O	O
23987	 a	O	O
23988	r	O	O
23989	e 	O	O
23990	ol	O	O
23991	d	O	O
23992	, 	O	O
23993	F	B-ENT	O
23994	a	O	O
23995	ther	O	O
23996	 	O	O
23997	W	B-ENT	O
23998	i	O	O
23999	l	O	O
24000	li	O	O
24001	a	O	O
24002	m	O	O
24003	_	O	O
24004	,	O	O
24005	’	O	O
24006	”	O	O
24007	 sai	O	O
24008	d the 	O	O
24009	C	B-ENT	O
24010	at	O	O
24011	er	O	O
24012	p	O	O
24013	ill	O	O
24014	ar	O	O
24015	.\n\n	O	O
24016	Alice 	O	O
24017	f	O	O
24018	ol	O	O
24019	d	O	O
24020	ed 	O	O
24021	her 	O	O
24022	han	O	O
24023	d	O	O
24024	s	O	O
24025	, and 	O	O
24026	beg	O	O
24027	an	O	O
24028	:	O	O
24029	—	O	O
24030	\n\n“	O	O
24031	Y	B-ENT	O
24032	ou	O	O
24033	 a	O	O
24034	r	O	O
24035	e 	O	O
24036	ol	O	O
24037	d	O	O
24038	, 	O	O
24039	F	B-ENT	O
24040	a	O	O
24041	ther	O	O
24042	 	O	O
24043	W	B-ENT	O
24044	i	O	O
24045	l	O	O
24046	li	O	O
24047	a	O	O
24048	m	O	O
24049	,”	O	O
24050	 the 	O	O
24051	you	O	O
24052	n	O	O
24053	g	O	O
24054	 	O	O
24055	m	O	O
24056	an	O	O
24057	 sai	O	O
24058	d	O	O
24059	,\n	O	O
24060	    	O	O
24061	“	O	O
24062	A	B-ENT	O
24063	n	O	O
24064	d 	O	O
24065	you	O	O
24066	r	O	O
24067	 	O	O
24068	ha	O	O
24069	ir	O	O
24070	 	O	O
24071	ha	O	O
24072	s 	O	O
24073	be	O	O
24074	c	O	O
24075	ome 	O	O
24076	very 	O	O
24077	wh	O	O
24078	it	O	O
24079	e	O	O
24080	;	O	O
24081	\n	O	O
24082	A	O	O
24083	n	O	O
24084	d 	O	O
24085	y	O	O
24086	e	O	O
24087	t 	O	O
24088	you 	O	O
24089	in	O	O
24090	c	O	O
24091	ess	O	O
24092	an	O	O
24093	tl	O	O
24094	y	O	O
24095	 s	O	O
24096	t	O	O
24097	and 	O	O
24098	on 	O	O
24099	you	O	O
24100	r	O	O
24101	 	O	O
24102	h	O	O
24103	ea	O	O
24104	d	O	O
24105	—	O	O
24106	\n	O	O
24107	    	O	O
24108	D	B-ENT	O
24109	o 	O	O
24110	you	O	O
24111	 th	O	O
24112	ink	O	O
24113	,	O	O
24114	 a	O	O
24115	t 	O	O
24116	you	O	O
24117	r	O	O
24118	 a	O	O
24119	g	O	O
24120	e, 	O	O
24121	it 	O	O
24122	is 	O	O
24123	ri	O	O
24124	gh	O	O
24125	t	O	O
24126	?	O	O
24127	”\n\n“	O	O
24128	I	B-ENT	O
24129	n	O	O
24130	 	O	O
24131	m	O	O
24132	y 	O	O
24133	you	O	O
24134	th	O	O
24135	,”	O	O
24136	 	O	O
24137	F	B-ENT	O
24138	a	O	O
24139	ther	O	O
24140	 	O	O
24141	W	B-ENT	O
24142	i	O	O
24143	l	O	O
24144	li	O	O
24145	a	O	O
24146	m 	O	O
24147	re	O	O
24148	p	O	O
24149	li	O	O
24150	ed	O	O
24151	 to 	O	O
24152	h	O	O
24153	is	O	O
24154	 s	O	O
24155	on	O	O
24156	,\n	O	O
24157	    	O	O
24158	“	O	O
24159	I 	O	O
24160	f	O	O
24161	ear	O	O
24162	ed 	O	O
24163	it 	O	O
24164	m	O	O
24165	i	O	O
24166	gh	O	O
24167	t 	O	O
24168	in	O	O
24169	j	O	O
24170	ur	O	O
24171	e th	O	O
24172	e 	O	O
24173	b	O	O
24174	ra	O	O
24175	in	O	O
24176	;	O	O
24177	\n	O	O
24178	B	O	O
24179	ut	O	O
24180	, 	O	O
24181	now	O	O
24182	 that 	O	O
24183	I’	O	O
24184	m 	O	O
24185	p	O	O
24186	er	O	O
24187	f	O	O
24188	e	O	O
24189	c	O	O
24190	tl	O	O
24191	y	O	O
24192	 s	O	O
24193	ur	O	O
24194	e 	O	O
24195	I 	O	O
24196	ha	O	O
24197	ve 	O	O
24198	n	O	O
24199	on	O	O
24200	e	O	O
24201	,\n	O	O
24202	    	O	O
24203	W	B-ENT	O
24204	h	O	O
24205	y	O	O
24206	, 	O	O
24207	I 	O	O
24208	d	O	O
24209	o 	O	O
24210	it	O	O
24211	 a	O	O
24212	gain	O	O
24213	 and	O	O
24214	 a	O	O
24215	gain	O	O
24216	.”\n\n“	O	O
24217	Y	B-ENT	O
24218	ou	O	O
24219	 a	O	O
24220	r	O	O
24221	e 	O	O
24222	ol	O	O
24223	d	O	O
24224	,” said the 	O	O
24225	you	O	O
24226	th	O	O
24227	, “	O	O
24228	a	O	O
24229	s 	O	O
24230	I 	O	O
24231	m	O	O
24232	en	O	O
24233	ti	O	O
24234	on	O	O
24235	ed 	O	O
24236	be	O	O
24237	for	O	O
24238	e	O	O
24239	,\n	O	O
24240	    	O	O
24241	A	B-ENT	O
24242	n	O	O
24243	d 	O	O
24244	ha	O	O
24245	ve 	O	O
24246	g	O	O
24247	r	O	O
24248	own	O	O
24249	 	O	O
24250	m	O	O
24251	o	O	O
24252	s	O	O
24253	t 	O	O
24254	un	O	O
24255	c	O	O
24256	om	O	O
24257	m	O	O
24258	on	O	O
24259	ly 	O	O
24260	f	O	O
24261	at	O	O
24262	;	O	O
24263	\n	O	O
24264	Y	O	O
24265	e	O	O
24266	t 	O	O
24267	you	O	O
24268	 t	O	O
24269	ur	O	O
24270	n	O	O
24271	ed	O	O
24272	 a 	O	O
24273	b	O	O
24274	a	O	O
24275	ck	O	O
24276	-	O	O
24277	s	O	O
24278	om	O	O
24279	er	O	O
24280	s	O	O
24281	a	O	O
24282	u	O	O
24283	l	O	O
24284	t 	O	O
24285	in	O	O
24286	 at	O	O
24287	 the 	O	O
24288	do	O	O
24289	or	O	O
24290	—	O	O
24291	\n	O	O
24292	    	O	O
24293	P	B-ENT	O
24294	ra	O	O
24295	y	O	O
24296	, 	O	O
24297	w	O	O
24298	hat 	O	O
24299	is	O	O
24300	 the 	O	O
24301	rea	O	O
24302	s	O	O
24303	on 	O	O
24304	of	O	O
24305	 th	O	O
24306	at	O	O
24307	?	O	O
24308	”\n\n“	O	O
24309	I	B-ENT	O
24310	n	O	O
24311	 	O	O
24312	m	O	O
24313	y 	O	O
24314	you	O	O
24315	th	O	O
24316	,” said the 	O	O
24317	s	O	O
24318	a	O	O
24319	ge	O	O
24320	,	O	O
24321	 as 	O	O
24322	he 	O	O
24323	sh	O	O
24324	ook	O	O
24325	 	O	O
24326	hi	O	O
24327	s 	O	O
24328	g	O	O
24329	re	O	O
24330	y 	O	O
24331	l	O	O
24332	o	O	O
24333	ck	O	O
24334	s	O	O
24335	,\n	O	O
24336	    	O	O
24337	“	O	O
24338	I 	O	O
24339	k	O	O
24340	e	O	O
24341	p	O	O
24342	t	O	O
24343	 a	O	O
24344	ll 	O	O
24345	m	O	O
24346	y 	O	O
24347	li	O	O
24348	m	O	O
24349	b	O	O
24350	s 	O	O
24351	ver	O	O
24352	y	O	O
24353	 s	O	O
24354	up	O	O
24355	p	O	O
24356	l	O	O
24357	e\n	O	O
24358	B	O	O
24359	y	O	O
24360	 the 	O	O
24361	us	O	O
24362	e 	O	O
24363	of	O	O
24364	 th	O	O
24365	is 	O	O
24366	o	O	O
24367	in	O	O
24368	t	O	O
24369	m	O	O
24370	ent	O	O
24371	—	O	O
24372	one 	O	O
24373	s	O	O
24374	hi	O	O
24375	ll	O	O
24376	ing	O	O
24377	 the 	O	O
24378	b	O	O
24379	o	O	O
24380	x	O	O
24381	—	O	O
24382	\n	O	O
24383	    	O	O
24384	A	B-ENT	O
24385	ll	O	O
24386	ow	O	O
24387	 	O	O
24388	me 	O	O
24389	to	O	O
24390	 s	O	O
24391	e	O	O
24392	ll 	O	O
24393	you	O	O
24394	 a 	O	O
24395	c	O	O
24396	ou	O	O
24397	p	O	O
24398	le	O	O
24399	?	O	O
24400	”\n\n“	O	O
24401	Y	B-ENT	O
24402	ou	O	O
24403	 a	O	O
24404	r	O	O
24405	e 	O	O
24406	ol	O	O
24407	d	O	O
24408	,” said the 	O	O
24409	you	O	O
24410	th	O	O
24411	, “	O	O
24412	and 	O	O
24413	you	O	O
24414	r	O	O
24415	 	O	O
24416	j	O	O
24417	a	O	O
24418	w	O	O
24419	s	O	O
24420	 a	O	O
24421	r	O	O
24422	e 	O	O
24423	to	O	O
24424	o 	O	O
24425	w	O	O
24426	ea	O	O
24427	k	O	O
24428	\n	O	O
24429	    	O	O
24430	F	B-ENT	O
24431	or	O	O
24432	 an	O	O
24433	y	O	O
24434	th	O	O
24435	ing	O	O
24436	 t	O	O
24437	ou	O	O
24438	g	O	O
24439	her	O	O
24440	 th	O	O
24441	an	O	O
24442	 s	O	O
24443	ue	O	O
24444	t	O	O
24445	;	O	O
24446	\n	O	O
24447	Y	O	O
24448	e	O	O
24449	t 	O	O
24450	you 	O	O
24451	f	O	O
24452	in	O	O
24453	is	O	O
24454	h	O	O
24455	ed	O	O
24456	 the 	O	O
24457	g	O	O
24458	oo	O	O
24459	se	O	O
24460	, 	O	O
24461	with	O	O
24462	 the 	O	O
24463	b	O	O
24464	on	O	O
24465	es	O	O
24466	 an	O	O
24467	d the 	O	O
24468	b	O	O
24469	ea	O	O
24470	k	O	O
24471	—	O	O
24472	\n	O	O
24473	    	O	O
24474	P	B-ENT	O
24475	ra	O	O
24476	y	O	O
24477	, 	O	O
24478	h	O	O
24479	ow	O	O
24480	 	O	O
24481	di	O	O
24482	d 	O	O
24483	you 	O	O
24484	m	O	O
24485	an	O	O
24486	a	O	O
24487	g	O	O
24488	e 	O	O
24489	to 	O	O
24490	d	O	O
24491	o 	O	O
24492	it	O	O
24493	?	O	O
24494	”\n\n“	O	O
24495	I	B-ENT	O
24496	n	O	O
24497	 	O	O
24498	m	O	O
24499	y 	O	O
24500	you	O	O
24501	th	O	O
24502	,” sai	O	O
24503	d 	O	O
24504	hi	O	O
24505	s 	O	O
24506	f	O	O
24507	a	O	O
24508	ther	O	O
24509	, “	O	O
24510	I	B-ENT	O
24511	 t	O	O
24512	ook	O	O
24513	 to	O	O
24514	 the 	O	O
24515	la	O	O
24516	w	O	O
24517	,\n	O	O
24518	    	O	O
24519	A	B-ENT	O
24520	n	O	O
24521	d	O	O
24522	 a	O	O
24523	r	O	O
24524	g	O	O
24525	u	O	O
24526	ed 	O	O
24527	ea	O	O
24528	ch 	O	O
24529	ca	O	O
24530	se 	O	O
24531	with	O	O
24532	 	O	O
24533	m	O	O
24534	y 	O	O
24535	w	O	O
24536	i	O	O
24537	f	O	O
24538	e	O	O
24539	;	O	O
24540	\n	O	O
24541	A	O	O
24542	n	O	O
24543	d the 	O	O
24544	m	O	O
24545	us	O	O
24546	c	O	O
24547	u	O	O
24548	l	O	O
24549	ar	O	O
24550	 s	O	O
24551	t	O	O
24552	r	O	O
24553	en	O	O
24554	g	O	O
24555	th	O	O
24556	, 	O	O
24557	w	O	O
24558	hi	O	O
24559	ch 	O	O
24560	it 	O	O
24561	ga	O	O
24562	ve 	O	O
24563	to 	O	O
24564	m	O	O
24565	y 	O	O
24566	j	O	O
24567	a	O	O
24568	w	O	O
24569	,\n	O	O
24570	    	O	O
24571	H	B-ENT	O
24572	a	O	O
24573	s 	O	O
24574	la	O	O
24575	st	O	O
24576	ed	O	O
24577	 the 	O	O
24578	r	O	O
24579	es	O	O
24580	t 	O	O
24581	of 	O	O
24582	m	O	O
24583	y 	O	O
24584	li	O	O
24585	f	O	O
24586	e	O	O
24587	.”\n\n“	O	O
24588	Y	B-ENT	O
24589	ou	O	O
24590	 a	O	O
24591	r	O	O
24592	e 	O	O
24593	ol	O	O
24594	d	O	O
24595	,” said the 	O	O
24596	you	O	O
24597	th	O	O
24598	, “	O	O
24599	one 	O	O
24600	w	O	O
24601	ould 	O	O
24602	ha	O	O
24603	r	O	O
24604	d	O	O
24605	ly	O	O
24606	 s	O	O
24607	up	O	O
24608	po	O	O
24609	se	O	O
24610	\n	O	O
24611	    	O	O
24612	T	B-ENT	O
24613	hat 	O	O
24614	you	O	O
24615	r	O	O
24616	 	O	O
24617	e	O	O
24618	y	O	O
24619	e 	O	O
24620	was	O	O
24621	 as	O	O
24622	 s	O	O
24623	t	O	O
24624	ea	O	O
24625	d	O	O
24626	y	O	O
24627	 as 	O	O
24628	ever	O	O
24629	;	O	O
24630	\n	O	O
24631	Y	O	O
24632	e	O	O
24633	t 	O	O
24634	you 	O	O
24635	b	O	O
24636	al	O	O
24637	an	O	O
24638	c	O	O
24639	ed	O	O
24640	 an	O	O
24641	 	O	O
24642	ee	O	O
24643	l	O	O
24644	 	O	O
24645	on	O	O
24646	 the 	O	O
24647	en	O	O
24648	d 	O	O
24649	of 	O	O
24650	you	O	O
24651	r	O	O
24652	 	O	O
24653	no	O	O
24654	se	O	O
24655	—	O	O
24656	\n	O	O
24657	    	O	O
24658	W	B-ENT	O
24659	hat 	O	O
24660	ma	O	O
24661	d	O	O
24662	e 	O	O
24663	you	O	O
24664	 s	O	O
24665	o	O	O
24666	 a	O	O
24667	w	O	O
24668	f	O	O
24669	u	O	O
24670	ll	O	O
24671	y 	O	O
24672	c	O	O
24673	l	O	O
24674	ever	O	O
24675	?	O	O
24676	”\n\n“	O	O
24677	I 	O	O
24678	ha	O	O
24679	ve 	O	O
24680	an	O	O
24681	s	O	O
24682	w	O	O
24683	er	O	O
24684	ed	O	O
24685	 th	O	O
24686	re	O	O
24687	e 	O	O
24688	qu	O	O
24689	es	O	O
24690	ti	O	O
24691	on	O	O
24692	s	O	O
24693	, and	O	O
24694	 that 	O	O
24695	is 	O	O
24696	en	O	O
24697	ough	O	O
24698	,”	O	O
24699	\n	O	O
24700	    	O	O
24701	S	B-ENT	O
24702	ai	O	O
24703	d 	O	O
24704	hi	O	O
24705	s 	O	O
24706	f	O	O
24707	a	O	O
24708	ther	O	O
24709	;	O	O
24710	 “	O	O
24711	d	O	O
24712	on	O	O
24713	’t 	O	O
24714	g	O	O
24715	i	O	O
24716	ve 	O	O
24717	you	O	O
24718	r	O	O
24719	self	O	O
24720	 a	O	O
24721	ir	O	O
24722	s	O	O
24723	!	O	O
24724	\n	O	O
24725	D	O	O
24726	o 	O	O
24727	you	O	O
24728	 th	O	O
24729	ink	O	O
24730	 	O	O
24731	I 	O	O
24732	c	O	O
24733	an	O	O
24734	 	O	O
24735	li	O	O
24736	st	O	O
24737	en	O	O
24738	 a	O	O
24739	ll 	O	O
24740	d	O	O
24741	ay	O	O
24742	 to	O	O
24743	 s	O	O
24744	uch	O	O
24745	 s	O	O
24746	t	O	O
24747	u	O	O
24748	f	O	O
24749	f	O	O
24750	?	O	O
24751	\n	O	O
24752	    	O	O
24753	B	B-ENT	O
24754	e 	O	O
24755	of	O	O
24756	f	O	O
24757	, 	O	O
24758	or 	O	O
24759	I’	O	O
24760	ll 	O	O
24761	k	O	O
24762	i	O	O
24763	ck	O	O
24764	 	O	O
24765	you 	O	O
24766	down	O	O
24767	 s	O	O
24768	t	O	O
24769	ai	O	O
24770	r	O	O
24771	s	O	O
24772	!”	O	O
24773	\n\n	O	O
24774	\n	O	O
24775	“	O	O
24776	T	B-ENT	O
24777	hat 	O	O
24778	is 	O	O
24779	no	O	O
24780	t 	O	O
24781	sai	O	O
24782	d 	O	O
24783	ri	O	O
24784	gh	O	O
24785	t	O	O
24786	,” said the 	O	O
24787	C	B-ENT	O
24788	at	O	O
24789	er	O	O
24790	p	O	O
24791	ill	O	O
24792	ar	O	O
24793	.\n\n“	O	O
24794	N	B-ENT	O
24795	o	O	O
24796	t 	O	O
24797	_	O	O
24798	qu	O	O
24799	it	O	O
24800	e	O	O
24801	_ 	O	O
24802	ri	O	O
24803	gh	O	O
24804	t	O	O
24805	, 	O	O
24806	I’	O	O
24807	m	O	O
24808	 a	O	O
24809	f	O	O
24810	r	O	O
24811	ai	O	O
24812	d	O	O
24813	,” sai	O	O
24814	d 	O	O
24815	Alice	B-ENT	B-ENT
24816	,	O	O
24817	 t	O	O
24818	im	O	O
24819	id	O	O
24820	ly	O	O
24821	;	O	O
24822	 “	O	O
24823	s	O	O
24824	ome 	O	O
24825	of	O	O
24826	 the\n	O	O
24827	w	O	O
24828	or	O	O
24829	d	O	O
24830	s 	O	O
24831	ha	O	O
